,PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,CRIME_TOT,Street_light,Drinking,Drugs,311_Total
4152,2015-q4,mariners marsh park,STATEN ISLAND,107.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4153,2015-q4,douglaston park golf course,QUEENS       ,104.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
4154,2015-q4,lemon creek park,STATEN ISLAND,104.545,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4155,2015-q4,spring creek park,BROOKLYN/QUEENS,99.566,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,12,0,0,12
4156,2015-q4,high rock park,STATEN ISLAND,94.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4157,2015-q4,long pond park,STATEN ISLAND,91.948,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
4158,2015-q4,brookville park,QUEENS       ,89.946,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,9,0,0,9
4159,2015-q4,isle of meadows,STATEN ISLAND,87.516,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4160,2015-q4,calvert vaux park,BROOKLYN     ,85.527,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,1,0,0,1
4161,2015-q4,pugsley creek park,BRONX        ,83.615,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,19,0,0,19
4162,2015-q4,snug harbor cultural center,STATEN ISLAND,83.3,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
4163,2015-q4,mosholu parkway,BRONX        ,80.936,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,1,0,7
4164,2015-q4,mcguire fields,BROOKLYN     ,77.181,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4165,2015-q4,fresh creek nature preserve,BROOKLYN     ,77.044,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4166,2015-q4,jackie robinson parkway,BROOKLYN/QUEENS,72.75,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,40,0,0,40
4167,2015-q4,fort tryon park,MANHATTAN    ,67.213,ONE ACRE OR LARGER,0,0,8,0,0,0,0,8,13,0,0,13
4168,2015-q4,riverside park south,MANHATTAN    ,66.693,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4169,2015-q4,eastern parkway,BROOKLYN     ,65.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,47,1,0,48
4170,2015-q4,four sparrow marsh,BROOKLYN     ,64.665,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4171,2015-q4,fort totten park,QUEENS       ,60.394,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4172,2015-q4,astoria park,QUEENS       ,59.956,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,5,0,0,5
4173,2015-q4,laurelton parkway,QUEENS       ,59.612,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,16,0,0,16
4174,2015-q4,red hook recreation area,BROOKLYN     ,58.503,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,22,0,0,22
4175,2015-q4,shore park and parkway,BROOKLYN     ,58.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,33,0,0,33
4176,2015-q4,spring creek park addition,BROOKLYN/QUEENS,57.921,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
4177,2015-q4,juniper valley park,QUEENS       ,55.639,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,19,0,0,19
4178,2015-q4,little bay park,QUEENS       ,55.22,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4179,2015-q4,powell's cove park,QUEENS       ,55.023,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
4180,2015-q4,henry hudson parkway,BRONX        ,54.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4181,2015-q4,harlem river park,MANHATTAN    ,53.967,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4182,2015-q4,dubos point wildlife sanctuary,QUEENS       ,53.298,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4183,2015-q4,roy wilkins recreation center,QUEENS       ,53.238,ONE ACRE OR LARGER,0,0,1,0,0,1,0,2,2,0,0,2
4184,2015-q4,reed's basket willow swamp park,STATEN ISLAND,52.375,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4185,2015-q4,brooklyn botanic garden,BROOKLYN     ,47.57,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,17,0,0,17
4186,2015-q4,meredith woods,STATEN ISLAND,47.521,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4187,2015-q4,queens farm park,QUEENS       ,47.08,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,9,0,0,9
4188,2015-q4,east river park,MANHATTAN    ,45.88,ONE ACRE OR LARGER,0,1,1,0,0,4,0,6,26,0,0,26
4189,2015-q4,crocheron park,QUEENS       ,45.79,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,1,0,0,1
4190,2015-q4,macombs dam park,BRONX        ,44.174,ONE ACRE OR LARGER,0,0,1,0,0,7,0,8,4,0,0,4
4191,2015-q4,manhattan beach park,BROOKLYN     ,42.941,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4192,2015-q4,udall's park preserve,QUEENS       ,42.768,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4193,2015-q4,fairview park,STATEN ISLAND,42.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4194,2015-q4,bayswater park,QUEENS       ,40.07,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4195,2015-q4,deere park,STATEN ISLAND,39.779,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4196,2015-q4,parade ground,BROOKLYN     ,39.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
4197,2015-q4,claremont park,BRONX        ,38.536,ONE ACRE OR LARGER,0,0,5,1,0,0,0,6,6,0,0,6
4198,2015-q4,broad channel wetlands,QUEENS       ,37.95,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4199,2015-q4,coney island boat basin,BROOKLYN     ,36.81,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4200,2015-q4,bunker ponds park,STATEN ISLAND,36.691,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
4201,2015-q4,seton falls park,BRONX        ,35.771,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4202,2015-q4,mccarren park,BROOKLYN     ,35.713,ONE ACRE OR LARGER,0,1,0,0,0,2,0,3,12,0,0,12
4203,2015-q4,st. mary's park bronx,BRONX        ,35.311,ONE ACRE OR LARGER,0,0,0,0,1,0,0,1,0,0,0,0
4204,2015-q4,shooters island,STATEN ISLAND,34.689,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4205,2015-q4,north brother island,BRONX        ,30.395,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4206,2015-q4,fort greene park,BROOKLYN     ,30.168,ONE ACRE OR LARGER,0,1,0,0,0,1,0,2,13,0,0,13
4207,2015-q4,battery park city,MANHATTAN    ,29.99,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4208,2015-q4,morningside park,MANHATTAN    ,29.888,ONE ACRE OR LARGER,0,0,3,0,0,0,0,3,6,0,0,6
4209,2015-q4,macneil park,QUEENS       ,28.87,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4210,2015-q4,alley athletic playground,QUEENS       ,27.531,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4211,2015-q4,vernam barbadoes peninsula,QUEENS       ,27.484,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4212,2015-q4,college point fields,QUEENS       ,26.83,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4213,2015-q4,kaiser park,BROOKLYN     ,26.257,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4214,2015-q4,sunset park,BROOKLYN     ,24.498,ONE ACRE OR LARGER,0,0,2,1,0,0,0,3,13,0,0,13
4215,2015-q4,owl's head park,BROOKLYN     ,24.218,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
4216,2015-q4,springfield park,QUEENS       ,23.543,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4217,2015-q4,recreational area,MANHATTAN    ,23.093,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4218,2015-q4,king fisher park,STATEN ISLAND,23.01,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4219,2015-q4,siedenburg park,STATEN ISLAND,22.882,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4220,2015-q4,st. nicholas park,MANHATTAN    ,22.74,ONE ACRE OR LARGER,0,0,3,1,0,0,0,4,2,0,0,2
4221,2015-q4,south brother island,BRONX        ,22.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4222,2015-q4,locust point marina,BRONX        ,22.07,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,14,0,0,14
4223,2015-q4,battery park,MANHATTAN    ,21.88,ONE ACRE OR LARGER,0,0,0,1,0,1,0,2,5,0,0,5
4224,2015-q4,brooklyn bridge park,BROOKLYN     ,21.185,ONE ACRE OR LARGER,0,0,1,0,0,4,0,5,5,0,0,5
4225,2015-q4,asser levy park,BROOKLYN     ,21.039,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4226,2015-q4,seaside wildlife nature park,STATEN ISLAND,20.907,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4227,2015-q4,wave hill,BRONX        ,20.867,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4228,2015-q4,queensbridge park,QUEENS       ,20.34,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
4229,2015-q4,marcus garvey park,MANHATTAN    ,20.165,ONE ACRE OR LARGER,0,0,2,0,0,0,0,2,0,0,0,0
4230,2015-q4,isham park,MANHATTAN    ,20.132,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
4231,2015-q4,williamsbridge oval,BRONX        ,19.749,ONE ACRE OR LARGER,0,0,1,1,0,0,0,2,1,0,0,1
4232,2015-q4,brant point wildlife sanctuary,QUEENS       ,19.556,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4233,2015-q4,broad channel american park,QUEENS       ,18.768,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4234,2015-q4,theodore roosevelt park,MANHATTAN    ,17.574,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4235,2015-q4,bensonhurst park,BROOKLYN     ,17.5,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,4,0,0,4
4236,2015-q4,lincoln terrace / arthur s. somers park,BROOKLYN     ,17.14,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,2,0,0,2
4237,2015-q4,john golden park,QUEENS       ,17.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4238,2015-q4,bayview terrace park,STATEN ISLAND,16.944,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4239,2015-q4,jones woods park,STATEN ISLAND,16.93,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4240,2015-q4,francis lewis park,QUEENS       ,16.831,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4241,2015-q4,leif ericson park,BROOKLYN     ,16.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,19,0,0,19
4242,2015-q4,eibs pond park,STATEN ISLAND,16.505,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4243,2015-q4,railroad park queens,QUEENS       ,16.439,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4244,2015-q4,breukelen ballfields,BROOKLYN     ,16.16,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4245,2015-q4,franz sigel park,BRONX        ,15.99,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,1,0,0,1
4246,2015-q4,alice austen park,STATEN ISLAND,15.524,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4247,2015-q4,thomas jefferson park,MANHATTAN    ,15.524,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4248,2015-q4,mill pond park,BRONX        ,15.496,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4249,2015-q4,sherman creek,MANHATTAN    ,15.383,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4250,2015-q4,harris park,BRONX        ,15.32,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,0,0,0,0
4251,2015-q4,goodhue,STATEN ISLAND,15.064,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4252,2015-q4,mullaly park,BRONX        ,15.049,ONE ACRE OR LARGER,0,0,4,1,0,1,0,6,2,0,0,2
4253,2015-q4,tremont park,BRONX        ,15.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4254,2015-q4,carl schurz park,MANHATTAN    ,14.938,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4255,2015-q4,grand army plaza brooklyn,BROOKLYN     ,14.257,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4256,2015-q4,von briesen park,STATEN ISLAND,13.938,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4257,2015-q4,motor parkway,QUEENS       ,13.894,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,16,0,0,16
4258,2015-q4,unnamed park on beach channel drive & beach 116th street to beach 108th street,QUEENS       ,13.826,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4259,2015-q4,beach 17 playground,QUEENS       ,13.75,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
4260,2015-q4,tudor park,QUEENS       ,13.543,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4261,2015-q4,aqueduct walk,BRONX        ,13.533,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4262,2015-q4,father macris park,STATEN ISLAND,13.469,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4263,2015-q4,starlight park,BRONX        ,12.93,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4264,2015-q4,jackie robinson park manhattan,MANHATTAN    ,12.772,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4265,2015-q4,brooklyn museum,BROOKLYN     ,12.66,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,9,0,0,9
4266,2015-q4,beach channel park,QUEENS       ,12.624,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4267,2015-q4,greenbelt native plant center,STATEN ISLAND,12.247,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4268,2015-q4,bowne park,QUEENS       ,11.788,ONE ACRE OR LARGER,0,0,1,0,0,2,0,3,2,0,0,2
4269,2015-q4,seton park,BRONX        ,11.689,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4270,2015-q4,rufus king park,QUEENS       ,11.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,13,0,0,13
4271,2015-q4,frank golden park,QUEENS       ,11.422,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4272,2015-q4,st. james park,BRONX        ,11.39,ONE ACRE OR LARGER,1,0,0,3,0,0,0,4,2,0,0,2
4273,2015-q4,richmond terrace wetlands,STATEN ISLAND,11.193,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4274,2015-q4,barretto point park,BRONX        ,11.161,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
4275,2015-q4,st. albans park,QUEENS       ,10.79,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
4276,2015-q4,gemini fields,QUEENS       ,10.761,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
4277,2015-q4,givans creek woods,BRONX        ,10.735,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
4278,2015-q4,betsy head park,BROOKLYN     ,10.555,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
4279,2015-q4,tompkins square park,MANHATTAN    ,10.502,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,0,1,0,1
4280,2015-q4,cpl. thompson park,STATEN ISLAND,10.5,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4281,2015-q4,commodore barry park,BROOKLYN     ,10.391,ONE ACRE OR LARGER,0,0,1,1,0,0,0,2,5,0,0,5
4282,2015-q4,cadman plaza park,BROOKLYN     ,10.384,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4283,2015-q4,broadway malls,MANHATTAN    ,10.242,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,10,0,0,10
4284,2015-q4,steeplechase park,BROOKLYN     ,10.01,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4285,2015-q4,hunter's point south park,QUEENS       ,10.0,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4286,2015-q4,unnamed park on richmond terrace,STATEN ISLAND,9.934,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4287,2015-q4,hybrid oak woods park,STATEN ISLAND,9.763,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4288,2015-q4,washington square park,MANHATTAN    ,9.749,ONE ACRE OR LARGER,0,0,0,0,0,3,0,3,1,1,0,2
4289,2015-q4,bryant park,MANHATTAN    ,9.603,ONE ACRE OR LARGER,0,0,0,0,0,6,0,6,0,0,0,0
4290,2015-q4,rockaway freeway,QUEENS       ,9.404,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,46,0,0,46
4291,2015-q4,bicentennial veterans memorial park,BRONX        ,9.395,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4292,2015-q4,sunset cove park,QUEENS       ,9.375,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4293,2015-q4,st. john's recreation center,BROOKLYN     ,9.339,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,7,0,0,7
4294,2015-q4,linden park,BROOKLYN     ,9.322,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,10,0,0,10
4295,2015-q4,haffen park,BRONX        ,9.238,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,11,0,0,11
4296,2015-q4,allison pond park,STATEN ISLAND,9.2,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4297,2015-q4,graniteville swamp park,STATEN ISLAND,9.187,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4298,2015-q4,tottenville shore park,STATEN ISLAND,9.181,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4299,2015-q4,captain tilly park,QUEENS       ,9.16,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,2,0,0,2
4300,2015-q4,harvey park,QUEENS       ,9.154,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4301,2015-q4,msgr. mcgolrick park,BROOKLYN     ,9.134,ONE ACRE OR LARGER,0,0,0,0,0,1,0,1,5,0,0,5
4302,2015-q4,bushwick inlet park,BROOKLYN     ,9.01,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4303,2015-q4,henry hudson park,BRONX        ,8.972,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4304,2015-q4,frank principe park,QUEENS       ,8.899,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4305,2015-q4,castle hill park,BRONX        ,8.834,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,6,0,0,6
4306,2015-q4,rochdale park,QUEENS       ,8.833,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4307,2015-q4,abe stark skating rink,BROOKLYN     ,8.807,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4308,2015-q4,city hall park,MANHATTAN    ,8.8,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4309,2015-q4,east river waterfront esplanade,MANHATTAN    ,8.761,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
4310,2015-q4,crotona parkway malls,BRONX        ,8.75,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,1,0,2
4311,2015-q4,coney island creek park,BROOKLYN     ,8.663,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4312,2015-q4,mill rock park,MANHATTAN    ,8.639,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4313,2015-q4,east river esplanade e 90th st to e 125th st,MANHATTAN    ,8.595,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4314,2015-q4,john j carty park,BROOKLYN     ,8.565,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4315,2015-q4,coffey park,BROOKLYN     ,8.271,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4316,2015-q4,barrett park,STATEN ISLAND,8.108,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4317,2015-q4,rainey park queens,QUEENS       ,8.09,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4318,2015-q4,laguardia landing lights,QUEENS       ,8.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,33,0,0,33
4319,2015-q4,city island wetlands,BRONX        ,8.005,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4320,2015-q4,sara d. roosevelt park,MANHATTAN    ,7.85,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,9,1,0,10
4321,2015-q4,ewen park,BRONX        ,7.84,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,3,0,0,3
4322,2015-q4,herbert von king park,BROOKLYN     ,7.819,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,9,0,0,9
4323,2015-q4,mount prospect park,BROOKLYN     ,7.79,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4324,2015-q4,rainey park bronx,BRONX        ,7.738,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
4325,2015-q4,detective keith l williams park,QUEENS       ,7.683,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4326,2015-q4,flushing fields,QUEENS       ,7.671,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4327,2015-q4,palmer inlet,BRONX        ,7.49,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4328,2015-q4,midland field,STATEN ISLAND,7.463,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4329,2015-q4,schmul park,STATEN ISLAND,7.395,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4330,2015-q4,bridge park bronx,BRONX        ,7.156,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4331,2015-q4,beach 30th street playground,QUEENS       ,7.122,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4332,2015-q4,brower park,BROOKLYN     ,7.047,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4333,2015-q4,joyce kilmer park,BRONX        ,6.882,ONE ACRE OR LARGER,0,0,0,1,0,0,0,1,2,0,0,2
4334,2015-q4,maria hernandez park,BROOKLYN     ,6.873,ONE ACRE OR LARGER,0,1,0,0,0,0,0,1,5,1,0,6
4335,2015-q4,the high line,MANHATTAN    ,6.73,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,3,0,4
4336,2015-q4,friends field,BROOKLYN     ,6.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4337,2015-q4,lindower park,BROOKLYN     ,6.7,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4338,2015-q4,j. hood wright park,MANHATTAN    ,6.699,ONE ACRE OR LARGER,0,0,1,0,0,0,0,1,0,0,0,0
4339,2015-q4,wnyc transmitter park,BROOKLYN     ,6.611,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4340,2015-q4,spuyten duyvil shorefront park,BRONX        ,6.6,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
4341,2015-q4,park avenue malls,MANHATTAN    ,6.593,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,12,0,0,12
4342,2015-q4,westwood park,STATEN ISLAND,6.563,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4343,2015-q4,union square park,MANHATTAN    ,6.51,ONE ACRE OR LARGER,0,1,0,2,0,1,0,4,0,0,0,0
4344,2015-q4,concrete plant park,BRONX        ,6.438,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4345,2015-q4,col. young playground,MANHATTAN    ,6.423,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4346,2015-q4,bradys pond park,STATEN ISLAND,6.402,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4347,2015-q4,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4348,2015-q4,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,3,0,0,3
4349,2015-q4,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4350,2015-q4,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,4,0,0,4
4351,2015-q4,madison square park,MANHATTAN    ,6.234,ONE ACRE OR LARGER,0,0,0,1,0,3,0,4,1,0,0,1
4352,2015-q4,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,0,0,0,0
4353,2015-q4,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4354,2015-q4,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,5,0,0,5
4355,2015-q4,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,1,0,0,1
4356,2015-q4,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,2,0,0,2
4357,2015-q4,wingate park,BROOKLYN     ,5.888,ONE ACRE OR LARGER,0,0,0,0,0,0,0,0,8,0,0,8
