,PERIOD,PARK,BOROUGH,SIZE (ACRES),CATEGORY,MURDER,RAPE,ROBBERY,FELONY ASSAULT,BURGLARY,GRAND LARCENY,GRAND LARCENY OF MOTOR VEHICLE,CRIME_TOT,Street_light,Drinking,Drugs,311_Total,household,median_income,average_score,public_house,business
592,2016-q2,concrete plant park,BRONX        ,6.44,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,21300.0,0.875,1.0,
593,2016-q3,concrete plant park,BRONX        ,6.44,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1490.0,21300.0,0.875,1.0,
594,2014-q3,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1123.0,33831.0,0.625,1.0,1.0
595,2014-q4,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,5.0,1123.0,33831.0,0.625,1.0,1.0
596,2015-q1,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1123.0,33831.0,0.625,1.0,1.0
597,2015-q2,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1123.0,33831.0,0.625,1.0,1.0
598,2015-q3,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0,1123.0,33831.0,0.625,1.0,1.0
599,2015-q4,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1123.0,33831.0,0.625,1.0,1.0
600,2016-q1,cooper park,BROOKLYN     ,6.401,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1123.0,33831.0,0.625,1.0,1.0
601,2016-q2,cooper park,BROOKLYN     ,6.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,9.0,1123.0,33831.0,0.625,1.0,1.0
602,2016-q3,cooper park,BROOKLYN     ,6.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1123.0,33831.0,0.625,1.0,1.0
603,2014-q3,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0,525.0,34063.0,0.875,0.0,
604,2014-q4,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,525.0,34063.0,0.875,0.0,
605,2015-q1,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,525.0,34063.0,0.875,0.0,
606,2015-q2,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,525.0,34063.0,0.875,0.0,
607,2015-q3,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,525.0,34063.0,0.875,0.0,
608,2015-q4,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,525.0,34063.0,0.875,0.0,
609,2016-q1,gravesend park,BROOKLYN     ,6.379,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,525.0,34063.0,0.875,0.0,
610,2016-q2,gravesend park,BROOKLYN     ,6.38,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,525.0,34063.0,0.875,0.0,
611,2016-q3,gravesend park,BROOKLYN     ,6.38,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,525.0,34063.0,0.875,0.0,
612,2014-q3,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,411.0,70234.0,0.5625,1.0,
613,2014-q4,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,411.0,70234.0,0.5625,1.0,
614,2015-q1,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,411.0,70234.0,0.5625,1.0,
615,2015-q2,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,411.0,70234.0,0.5625,1.0,
616,2015-q3,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,411.0,70234.0,0.5625,1.0,
617,2015-q4,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,411.0,70234.0,0.5625,1.0,
618,2016-q1,dr. charles r. drew park,QUEENS       ,6.336,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,411.0,70234.0,0.5625,1.0,
619,2016-q2,dr. charles r. drew park,QUEENS       ,6.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,411.0,70234.0,0.5625,1.0,
620,2016-q3,dr. charles r. drew park,QUEENS       ,6.34,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,411.0,70234.0,0.5625,1.0,
621,2014-q3,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1559.0,19066.0,0.5,1.0,7.0
622,2014-q4,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1559.0,19066.0,0.5,1.0,7.0
623,2015-q1,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1559.0,19066.0,0.5,1.0,7.0
624,2015-q2,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0,1559.0,19066.0,0.5,1.0,7.0
625,2015-q3,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,1559.0,19066.0,0.5,1.0,7.0
626,2015-q4,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1559.0,19066.0,0.5,1.0,7.0
627,2016-q1,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,1559.0,19066.0,0.5,1.0,7.0
628,2016-q2,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1559.0,19066.0,0.5,1.0,7.0
629,2016-q3,trinity park,BROOKLYN     ,6.3,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1559.0,19066.0,0.5,1.0,7.0
630,2014-q3,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,57813.0,0.9375,0.0,
631,2014-q4,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1548.0,57813.0,0.9375,0.0,
632,2015-q1,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1548.0,57813.0,0.9375,0.0,
633,2015-q2,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,57813.0,0.9375,0.0,
634,2015-q3,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1548.0,57813.0,0.9375,0.0,
635,2015-q4,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,57813.0,0.9375,0.0,
636,2016-q1,elmhurst park,QUEENS       ,6.219,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,57813.0,0.9375,0.0,
637,2016-q2,elmhurst park,QUEENS       ,6.22,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548.0,57813.0,0.9375,0.0,
638,2016-q3,elmhurst park,QUEENS       ,6.22,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1548.0,57813.0,0.9375,0.0,
639,2014-q3,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,510.0,118333.0,0.6875,0.0,
640,2014-q4,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,510.0,118333.0,0.6875,0.0,
641,2015-q1,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,510.0,118333.0,0.6875,0.0,
642,2015-q2,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,510.0,118333.0,0.6875,0.0,
643,2015-q3,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,510.0,118333.0,0.6875,0.0,
644,2015-q4,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,510.0,118333.0,0.6875,0.0,
645,2016-q1,fort hamilton athletic field,BROOKLYN     ,6.194,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,510.0,118333.0,0.6875,0.0,
646,2016-q2,fort hamilton athletic field,BROOKLYN     ,6.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,510.0,118333.0,0.6875,0.0,
647,2016-q3,fort hamilton athletic field,BROOKLYN     ,6.19,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,510.0,118333.0,0.6875,0.0,
648,2014-q3,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,1913.0,76771.0,0.9375,0.0,
649,2014-q4,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1913.0,76771.0,0.9375,0.0,
650,2015-q1,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,1913.0,76771.0,0.9375,0.0,
651,2015-q2,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1913.0,76771.0,0.9375,0.0,
652,2015-q3,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,1913.0,76771.0,0.9375,0.0,
653,2015-q4,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1913.0,76771.0,0.9375,0.0,
654,2016-q1,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1913.0,76771.0,0.9375,0.0,
655,2016-q2,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1913.0,76771.0,0.9375,0.0,
656,2016-q3,ambrosini field,BRONX        ,6.1,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1913.0,76771.0,0.9375,0.0,
657,2014-q3,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,75852.0,0.625,0.0,
658,2014-q4,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,75852.0,0.625,0.0,
659,2015-q1,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,75852.0,0.625,0.0,
660,2015-q2,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1177.0,75852.0,0.625,0.0,
661,2015-q3,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1177.0,75852.0,0.625,0.0,
662,2015-q4,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1177.0,75852.0,0.625,0.0,
663,2016-q1,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1177.0,75852.0,0.625,0.0,
664,2016-q2,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1177.0,75852.0,0.625,0.0,
665,2016-q3,clearview park,QUEENS       ,6.05,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1177.0,75852.0,0.625,0.0,
666,2014-q3,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.0,60815.0,0.625,0.0,
667,2014-q4,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,1824.0,60815.0,0.625,0.0,
668,2015-q1,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1824.0,60815.0,0.625,0.0,
669,2015-q2,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1824.0,60815.0,0.625,0.0,
670,2015-q3,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.0,60815.0,0.625,0.0,
671,2015-q4,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1824.0,60815.0,0.625,0.0,
672,2016-q1,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1824.0,60815.0,0.625,0.0,
673,2016-q2,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,1824.0,60815.0,0.625,0.0,
674,2016-q3,ralph demarco park,QUEENS       ,6.03,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,1824.0,60815.0,0.625,0.0,
675,2014-q3,southern fields,QUEENS       ,5.593,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,56167.0,0.625,0.0,
676,2014-q4,southern fields,QUEENS       ,5.593,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,56167.0,0.625,0.0,
677,2015-q1,southern fields,QUEENS       ,5.593,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,274.0,56167.0,0.625,0.0,
678,2015-q2,southern fields,QUEENS       ,5.593,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,274.0,56167.0,0.625,0.0,
679,2015-q3,southern fields,QUEENS       ,5.593,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,56167.0,0.625,0.0,
680,2015-q4,southern fields,QUEENS       ,5.593,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,56167.0,0.625,0.0,
681,2016-q1,southern fields,QUEENS       ,5.593,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,56167.0,0.625,0.0,
682,2016-q2,southern fields,QUEENS       ,5.59,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,274.0,56167.0,0.625,0.0,
683,2016-q3,southern fields,QUEENS       ,5.59,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,274.0,56167.0,0.625,0.0,
684,2014-q3,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,726.0,55536.0,0.625,0.0,2.0
685,2014-q4,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,55536.0,0.625,0.0,2.0
686,2015-q1,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,726.0,55536.0,0.625,0.0,2.0
687,2015-q2,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,6.0,726.0,55536.0,0.625,0.0,2.0
688,2015-q3,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,8.0,726.0,55536.0,0.625,0.0,2.0
689,2015-q4,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,726.0,55536.0,0.625,0.0,2.0
690,2016-q1,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,55536.0,0.625,0.0,2.0
691,2016-q2,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,726.0,55536.0,0.625,0.0,2.0
692,2016-q3,st. michael's playground,QUEENS       ,5.43,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,726.0,55536.0,0.625,0.0,2.0
693,2014-q3,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,635.0,100089.0,0.9375,0.0,
694,2014-q4,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,635.0,100089.0,0.9375,0.0,
695,2015-q1,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,635.0,100089.0,0.9375,0.0,
696,2015-q2,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,635.0,100089.0,0.9375,0.0,
697,2015-q3,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,635.0,100089.0,0.9375,0.0,
698,2015-q4,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,635.0,100089.0,0.9375,0.0,
699,2016-q1,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,635.0,100089.0,0.9375,0.0,
700,2016-q2,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,635.0,100089.0,0.9375,0.0,
701,2016-q3,kennedy playground,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,635.0,100089.0,0.9375,0.0,
702,2014-q3,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2084.0,52153.0,0.5625,0.0,
703,2014-q4,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0,52153.0,0.5625,0.0,
704,2015-q1,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2084.0,52153.0,0.5625,0.0,
705,2015-q2,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2084.0,52153.0,0.5625,0.0,
706,2015-q3,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,7.0,2084.0,52153.0,0.5625,0.0,
707,2015-q4,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2084.0,52153.0,0.5625,0.0,
708,2016-q1,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2084.0,52153.0,0.5625,0.0,
709,2016-q2,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,2084.0,52153.0,0.5625,0.0,
710,2016-q3,mafera park,QUEENS       ,5.4,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,2084.0,52153.0,0.5625,0.0,
711,2014-q3,john paul jones park,BROOKLYN     ,5.317,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1125.0,71602.0,0.625,0.0,
712,2014-q4,john paul jones park,BROOKLYN     ,5.317,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,71602.0,0.625,0.0,
713,2015-q1,john paul jones park,BROOKLYN     ,5.317,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1125.0,71602.0,0.625,0.0,
714,2015-q2,john paul jones park,BROOKLYN     ,5.317,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1125.0,71602.0,0.625,0.0,
715,2015-q3,john paul jones park,BROOKLYN     ,5.317,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,71602.0,0.625,0.0,
716,2015-q4,john paul jones park,BROOKLYN     ,5.317,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1125.0,71602.0,0.625,0.0,
717,2016-q1,john paul jones park,BROOKLYN     ,5.317,ONE ACRE OR LARGER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1125.0,71602.0,0.625,0.0,
